,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s,delta_path_loss,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K),alpha_s low band,alpha_s high band
316,3160.0,142.2846153846154,0.1,0,2.8099319431584453,2.0623478285134275e-05,5.414525385467622e-15,6.927239798407482e-07,0.999986145616376,1279882.037412253,33.40981465986069,33.40981465986069,6.927239798407482e-07,5.3246790186902854e-05
317,3170.0,142.40576923076924,0.1,0,2.8100272312501233,2.0694354272752602e-05,5.636874534180886e-15,6.950937305116727e-07,0.9999860982220203,1279862.6589813994,33.57511751565185,33.57511751565185,6.950937305116727e-07,5.342878730585677e-05
318,3180.0,142.52692307692308,0.1,0,2.8101225192921246,2.0765473838420397e-05,5.867953025470877e-15,6.974695594165096e-07,0.999986050706104,1279843.2146132968,33.740887949101506,33.740887949101506,6.974695594165096e-07,5.3611563007448075e-05
319,3190.0,142.64807692307693,0.1,0,2.8102178072844546,2.0836837819240747e-05,6.10808750816715e-15,6.998554279781118e-07,0.9999860029893995,1279823.704031101,33.90712647185361,33.90712647185361,6.998554279781118e-07,5.3794954728263576e-05
320,3200.0,142.76923076923077,0.1,0,2.8103130952271176,2.0908447055193615e-05,6.357616240206541e-15,7.022492290718166e-07,0.9999859551140489,1279804.1270167357,34.07383308961214,34.07383308961214,7.022492290718166e-07,5.397880208882124e-05
321,3210.0,142.89038461538462,0.0,0,3.06988195,2.4274636246992722e-05,6.6168894788624226e-15,7.800789778101132e-07,0.9999843985421478,1279782.380651542,34.25888672411041,34.25888672411041,7.800789778101132e-07,5.996140291002733e-05
322,3220.0,143.01153846153846,0.0,0,3.0699922,2.4358072740835016e-05,6.886269883318121e-15,7.827472897151734e-07,0.9999843451767437,1279760.5602766555,34.444424604177925,34.444424604177925,7.827472897151734e-07,6.016636661442648e-05
323,3230.0,143.1326923076923,0.0,0,3.0701024500000003,2.444179602161132e-05,7.166132929949364e-15,7.854226690982174e-07,0.9999842916699951,1279738.6656988927,34.63044700763852,34.63044700763852,7.854226690982174e-07,6.037201229012156e-05
324,3240.0,143.25384615384615,0.0,0,3.0702127000000003,2.452580707506236e-05,7.456867340692052e-15,7.881086167705363e-07,0.999984237951887,1279716.6966275072,34.81695460016245,34.81695460016245,7.881086167705363e-07,6.057847030458169e-05
325,3250.0,143.375,0.0,0,3.07032295,2.461010689031697e-05,7.758875524879468e-15,7.908032447469341e-07,0.9999841840601783,1279694.6528244147,35.003947586496544,35.003947586496544,7.908032447469341e-07,6.0785595535962756e-05
326,3260.0,143.49615384615385,0.0,0,3.0704332,2.469469645990389e-05,8.07257403494598e-15,7.935064645964148e-07,0.9999841299966379,1279672.5340540255,35.19142655630418,35.19142655630418,7.935064645964148e-07,6.099351756529301e-05
327,3270.0,143.6173076923077,0.0,0,3.07054345,2.4779576779763193e-05,8.398394036403815e-15,7.962199570018357e-07,0.9999840757276526,1279650.3400339338,35.379391642538984,35.379391642538984,7.962199570018357e-07,6.120209235841395e-05
328,3280.0,143.73846153846154,0.0,0,3.0706537000000007,2.486474884925838e-05,8.736781792510532e-15,7.989418551305345e-07,0.9999840212905583,1279628.0705337995,35.5678429449232,35.5678429449232,7.989418551305345e-07,6.141131326426778e-05
329,3290.0,143.85961538461538,0.0,0,3.0707639500000004,2.4950213671187775e-05,9.088199164057246e-15,8.016738295270195e-07,0.999983966651945,1279605.7252767514,35.75678053025093,35.75678053025093,8.016738295270195e-07,6.162117370166122e-05
330,3300.0,143.98076923076923,0.0,0,3.0708742,2.5035972251796646e-05,9.453124124717588e-15,8.044157775275764e-07,0.9999839118138657,1279583.3039888132,35.94620525613169,35.94620525613169,8.044157775275764e-07,6.183193621729362e-05
331,3310.0,144.10192307692307,0.0,0,3.07098445,2.5122025600788865e-05,9.832051292410884e-15,8.071658532803433e-07,0.999983856813237,1279560.8064474873,36.13611711574702,36.13611711574702,8.071658532803433e-07,6.204332347741135e-05
332,3320.0,144.22307692307692,0.0,0,3.0710947000000006,2.52083747313389e-05,1.0225492477144518e-14,8.099239739926119e-07,0.9999838016517149,1279538.2324326157,36.32651647851674,36.32651647851674,8.099239739926119e-07,6.225546273198376e-05
333,3330.0,144.34423076923076,0.0,0,3.0712049500000003,2.529502066010354e-05,1.0633977245812455e-14,8.126952548082273e-07,0.9999837462269978,1279515.5815815039,36.51740367612619,36.51740367612619,8.126952548082273e-07,6.246834631980919e-05
334,3340.0,144.4653846153846,0.0,0,3.0713152,2.5381964407234203e-05,1.1058053504441952e-14,8.154726558072771e-07,0.9999836906798822,1279492.853727705,36.70877859811081,36.70877859811081,8.154726558072771e-07,6.268183395230144e-05
335,3350.0,144.58653846153845,0.0,0,3.07142545,2.5469206996388573e-05,1.1498288098389501e-14,8.18261276369957e-07,0.9999836349083822,1279470.048562678,36.90064231201635,36.90064231201635,8.18261276369957e-07,6.289631623688671e-05
336,3360.0,144.7076923076923,0.0,0,3.0715357000000005,2.5556749454742997e-05,1.1955267431005812e-14,8.210592874826338e-07,0.9999835789490773,1279447.165828892,37.09299423145445,37.09299423145445,8.210592874826338e-07,6.311125582713193e-05
337,3370.0,144.82884615384614,0.0,0,3.0716459500000006,2.564459281300439e-05,1.2429598101298094e-14,8.238665934689132e-07,0.9999835228038811,1279424.2052715155,37.28583494434809,37.28583494434809,8.238665934689132e-07,6.332704212629717e-05
338,3380.0,144.95,0.0,0,3.0717562000000003,2.5732738105422285e-05,1.2921907561136964e-14,8.266830996363327e-07,0.9999834664746875,1279401.1666383888,37.47916459870276,37.47916459870276,8.266830996363327e-07,6.354353560324939e-05
339,3390.0,145.07115384615383,0.0,0,3.07186645,2.58211863698013e-05,1.3432844792565317e-14,8.295104095008397e-07,0.9999834099294267,1279378.049632698,37.672983702939554,37.672983702939554,8.295104095008397e-07,6.376085951379511e-05
340,3400.0,145.19230769230768,0.0,0,3.0719767,2.5909938647512986e-05,1.3963081005785339e-14,8.323467215252602e-07,0.9999833532041289,1279354.8540078711,37.86729232968291,37.86729232968291,8.323467215252602e-07,6.39788753810341e-05
341,3410.0,145.31346153846152,0.0,0,3.0720869500000005,2.5998995983508454e-05,1.4513310358411543e-14,8.351919439955878e-07,0.9999832963006284,1279331.5795199238,38.06209051649083,38.06209051649083,8.351919439955878e-07,6.41975761552829e-05
342,3420.0,145.43461538461537,0.0,0,3.0721972,2.6088359426330433e-05,1.5084250696596045e-14,8.380493460352041e-07,0.9999832391535438,1279308.2258338055,38.25737904831077,38.25737904831077,8.380493460352041e-07,6.441721312086623e-05
343,3430.0,145.55576923076922,0.0,0,3.0723074500000003,2.6178030028125764e-05,1.567664431864629e-14,8.409137808626091e-07,0.9999831818658091,1279284.7927579256,38.45315749578631,38.45315749578631,8.409137808626091e-07,6.463739066545715e-05
344,3440.0,145.67692307692306,0.0,0,3.0724177,2.626800884465754e-05,1.6291258761773277e-14,8.43790182387119e-07,0.9999831243387478,1279261.279963237,38.64942617676254,38.64942617676254,8.43790182387119e-07,6.485835978730608e-05
345,3450.0,145.7980769230769,0.0,0,3.0725279500000005,2.6358296935317938e-05,1.69288876126239e-14,8.466734401886228e-07,0.9999830666745666,1279237.6872631344,38.84618536949361,38.84618536949361,8.466734401886228e-07,6.508011242339126e-05
346,3460.0,145.91923076923075,0.0,0,3.0726382,2.644889536314024e-05,1.759035134226814e-14,8.49570113104494e-07,0.999983008742091,1279214.014288283,39.043435313000316,39.043435313000316,8.49570113104494e-07,6.53026405918148e-05
347,3470.0,146.0403846153846,0.0,0,3.07274845,2.653980519481173e-05,1.8276498166331544e-14,8.524734583666748e-07,0.999982950676174,1279190.26085727,39.241176207427074,39.241176207427074,8.524734583666748e-07,6.552593639137955e-05
348,3480.0,146.16153846153844,0.0,0,3.0728587000000007,2.6631027500686058e-05,1.898820493097668e-14,8.553899915772281e-07,0.9999828923465061,1279166.4266071664,39.439408214397844,39.439408214397844,8.553899915772281e-07,6.574999200115076e-05
349,3490.0,146.28269230769232,0.0,0,3.0729689500000004,2.672256335479593e-05,1.972637802546208e-14,8.583130172268461e-07,0.9999828338869948,1279142.511361642,39.63813145737117,39.63813145737117,8.583130172268461e-07,6.597479968000318e-05
350,3500.0,146.40384615384616,0.0,0,3.0730792,2.6814413834865598e-05,2.049195432201959e-14,8.612473732820546e-07,0.999982775200883,1279118.5148095973,39.83734602199433,39.83734602199433,8.612473732820546e-07,6.62003517661545e-05
351,3510.0,146.525,0.0,0,3.07318945,2.6906580022323637e-05,2.128590214381509e-14,8.641945734387714e-07,0.9999827162578968,1279094.4365977994,40.037052332525725,40.037052332525725,8.641945734387714e-07,6.642676590022232e-05
352,3520.0,146.64615384615385,0.0,0,3.0732997,2.6999063002315835e-05,2.210922226177525e-14,8.671479925113777e-07,0.999982657190538,1279070.2765576432,40.23725039595879,40.23725039595879,8.671479925113777e-07,6.665390850088367e-05
353,3530.0,146.7673076923077,0.0,0,3.0734099500000007,2.70918638637178e-05,2.2962948921081276e-14,8.701140393095608e-07,0.9999825978706326,1279046.0343870781,40.437940182549404,40.437940182549404,8.701140393095608e-07,6.688189651751586e-05
354,3540.0,146.88846153846154,0.0,0,3.0735202000000004,2.718498369914768e-05,2.3848150898157144e-14,8.730893601151835e-07,0.9999825383652539,1279021.7097422932,40.63912199733021,40.63912199733021,8.730893601151835e-07,6.71104734391191e-05
355,3550.0,147.0096153846154,0.0,0,3.07363045,2.7278423604979336e-05,2.4765932588993704e-14,8.76073860439138e-07,0.9999824786762914,1278997.3024173845,40.84079573407609,40.84079573407609,8.76073860439138e-07,6.733988032006008e-05
356,3560.0,147.13076923076923,0.0,0,3.0737407,2.7372184681354887e-05,2.5717435129676547e-14,8.790690483328099e-07,0.999982418773585,1278972.8121193906,41.0429619867291,41.0429619867291,8.790690483328099e-07,6.757023181139032e-05
357,3570.0,147.25192307692308,0.0,0,3.0738509500000006,2.7466268032197993e-05,2.6703837550007356e-14,8.820748149235379e-07,0.9999823586593118,1278948.2385584232,41.24562020369524,41.24562020369524,8.820748149235379e-07,6.780115023122774e-05
358,3580.0,147.37307692307692,0.0,0,3.0739612000000003,2.756067476522667e-05,2.7726357961127252e-14,8.850910524356575e-07,0.9999822983356276,1278923.581447635,41.448771262850535,41.448771262850535,8.850910524356575e-07,6.803311887537655e-05
359,3590.0,147.49423076923077,0.0,0,3.07407145,2.7655405991966393e-05,2.878625477807976e-14,8.881176541847087e-07,0.999982237804666,1278898.840503189,41.65241453824455,41.65241453824455,8.881176541847087e-07,6.826563963849015e-05
360,3600.0,147.6153846153846,0.0,0,3.0741817,2.7750462827763033e-05,2.9884827978270665e-14,8.911545145714429e-07,0.9999821770685389,1278874.0154442303,41.85655045978121,41.85655045978121,8.911545145714429e-07,6.849907120407535e-05
361,3610.0,147.73653846153846,0.0,0,3.0742919500000006,2.7845846391796302e-05,3.102342039680492e-14,8.942015290756343e-07,0.9999821161293369,1278849.1059928532,42.061179052408164,42.061179052408164,8.942015290756343e-07,6.87332832712367e-05
362,3620.0,147.8576923076923,0.0,0,3.0744022,2.794155780709255e-05,3.220341905971279e-14,8.972601633266328e-07,0.9999820549577476,1278824.1118303654,42.26630030198949,42.26630030198949,8.972601633266328e-07,6.896826788836622e-05
363,3630.0,147.97884615384615,0.0,0,3.0745124500000003,2.803759820053832e-05,3.34262565560926e-14,9.003271714439826e-07,0.999981993618688,1278799.0327285316,42.47191451240597,42.47191451240597,9.003271714439826e-07,6.920413738373253e-05
364,3640.0,148.1,0.0,0,3.0746227,2.8133968702893497e-05,3.469341245023489e-14,9.034055849502505e-07,0.9999819320515283,1278773.8683747093,42.67802158852391,42.67802158852391,9.034055849502505e-07,6.944076295221636e-05
365,3650.0,148.22115384615384,0.0,0,3.0747329500000005,2.823067044880443e-05,3.600641473480828e-14,9.064937345574487e-07,0.999981870289654,1278748.6185027955,42.88462139726397,42.88462139726397,9.064937345574487e-07,6.967813689099028e-05
366,3660.0,148.34230769230768,0.0,0,3.0748432000000006,2.8327704576817607e-05,3.7366841326221844e-14,9.09594616702453e-07,0.9999818082731374,1278723.2827632641,43.09171411997655,43.09171411997655,9.09594616702453e-07,6.991637055111598e-05
367,3670.0,148.46346153846153,0.0,0,3.07495345,2.8425072229392948e-05,3.877632160330578e-14,9.127050165688138e-07,0.9999817460662737,1278697.860896177,43.29929989532456,43.29929989532456,9.127050165688138e-07,7.015545517427735e-05
368,3680.0,148.58461538461538,0.0,0,3.0750637000000003,2.852277455291703e-05,4.0236537990477666e-14,9.158263744494752e-07,0.9999816836402575,1278672.3526015184,43.50737847080447,43.50737847080447,9.158263744494752e-07,7.039526392615782e-05
369,3690.0,148.70576923076922,0.0,0,3.07517395,2.8620812697716958e-05,4.1749227586592525e-14,9.189555146253352e-07,0.9999816210586023,1278646.7576677657,43.71595025213603,43.71595025213603,9.189555146253352e-07,7.063602495439493e-05
370,3700.0,148.82692307692307,0.0,0,3.0752842000000005,2.871918781807372e-05,4.3316183840707455e-14,9.220984651277197e-07,0.9999815582007495,1278621.0757155416,43.92501525232427,43.92501525232427,9.220984651277197e-07,7.087761119500358e-05
371,3710.0,148.9480769230769,0.0,0,3.07539445,2.8817901072235614e-05,4.493925827601417e-14,9.252520420150791e-07,0.9999814951303769,1278595.3064541942,44.13457309905551,44.13457309905551,9.252520420150791e-07,7.111989727858571e-05
372,3720.0,149.06923076923076,0.0,0,3.0755047,2.8916953622432298e-05,4.6620362263233606e-14,9.284161370026084e-07,0.9999814318496502,1278569.4495961268,44.34462407012506,44.34462407012506,9.284161370026084e-07,7.136310920023161e-05
373,3730.0,149.19038461538463,0.0,0,3.0756149500000007,2.901634663488798e-05,4.836146884479434e-14,9.315906429179147e-07,0.9999813683607128,1278543.504856772,44.55516805647305,44.55516805647305,9.315906429179147e-07,7.160712136205088e-05
374,3740.0,149.31153846153848,0.0,0,3.0757252000000004,2.9116081279835588e-05,5.016461461114197e-14,9.347769597969066e-07,0.9999813046355646,1278517.471912613,44.76620490914632,44.76620490914632,9.347769597969066e-07,7.185192561109611e-05
375,3750.0,149.43269230769232,0.0,0,3.07583545,2.9216158731530367e-05,5.203190163057985e-14,9.379719653356946e-07,0.9999812407366505,1278491.3505271298,44.977734439692824,44.977734439692824,9.379719653356946e-07,7.209751387886547e-05
376,3760.0,149.55384615384617,0.0,0,3.0759457,2.931658016826351e-05,5.396549943404782e-14,9.411800586241725e-07,0.9999811765759904,1278465.140341337,45.18975709373643,45.18975709373643,9.411800586241725e-07,7.234410814280887e-05
377,3770.0,149.675,0.0,0,3.07605595,2.9417346772376452e-05,5.5967647056305226e-14,9.443981247755056e-07,0.9999811122158809,1278438.8410830353,45.40227259738913,45.40227259738913,9.443981247755056e-07,7.259146897309186e-05
378,3780.0,149.79615384615386,0.0,0,3.0761662000000007,2.951845973027433e-05,5.804065513500877e-14,9.476275478671714e-07,0.9999810476286412,1278412.4524415294,45.61528097204208,45.61528097204208,9.476275478671714e-07,7.283970275862882e-05
379,3790.0,149.9173076923077,0.0,0,3.0762764500000004,2.9619920232440364e-05,6.018690806920989e-14,9.508682121848281e-07,0.9999809828165852,1278385.9741093877,45.82878186383448,45.82878186383448,9.508682121848281e-07,7.30886867954757e-05
380,3800.0,150.03846153846155,0.0,0,3.0763867,2.9721729473449662e-05,6.24088662388404e-14,9.541185276169778e-07,0.9999809178115149,1278359.4058235034,46.042775211976526,46.042775211976526,9.541185276169778e-07,7.333852686419329e-05
381,3810.0,150.1596153846154,0.0,0,3.07649695,2.9823888651983165e-05,6.470906828678843e-14,9.57381336954061e-07,0.9999808525565755,1278332.747241653,46.25726157145305,46.25726157145305,9.57381336954061e-07,7.358944031639854e-05
382,3820.0,150.28076923076924,0.0,0,3.0766072000000007,2.9926398970842066e-05,6.709013346520834e-14,9.606565128918026e-07,0.9999807870543131,1278305.9980252052,46.47224046207747,46.47224046207747,9.606565128918026e-07,7.384107826121763e-05
383,3830.0,150.40192307692308,0.0,0,3.0767174500000003,3.002926163696181e-05,6.955476404774736e-14,9.639410083125038e-07,0.999980721365669,1278279.1579204223,46.68771169349258,46.68771169349258,9.639410083125038e-07,7.409354558312663e-05
384,3840.0,150.52307692307693,0.0,0,3.0768277,3.0132477861426138e-05,7.210574780940808e-14,9.672361838357688e-07,0.9999806554634313,1278252.226635722,46.90367503424752,46.90367503424752,9.672361838357688e-07,7.434683383291833e-05
385,3850.0,150.64423076923077,0.0,0,3.07693795,3.0236048859481687e-05,7.474596057581619e-14,9.705448318760675e-07,0.9999805892917527,1278225.20380182,47.12013053535313,47.12013053535313,9.705448318760675e-07,7.460104615120887e-05
386,3860.0,150.76538461538462,0.0,0,3.0770482000000006,3.033997585055213e-05,7.747836884369593e-14,9.738624781626523e-07,0.9999805229401172,1278198.0891740553,47.33707820237578,47.33707820237578,9.738624781626523e-07,7.485617312356102e-05
387,3870.0,150.88653846153846,0.0,0,3.07715845,3.044426005825234e-05,8.030603247440714e-14,9.771933532368961e-07,0.9999804563239154,1278170.8823900246,47.55451767567824,47.55451767567824,9.771933532368961e-07,7.511209468624473e-05
388,3880.0,151.0076923076923,0.0,0,3.0772687000000003,3.054890271040323e-05,8.323210746243431e-14,9.80534450652909e-07,0.9999803895032753,1278143.583171078,47.772448874961306,47.772448874961306,9.80534450652909e-07,7.536891311131377e-05
389,3890.0,151.12884615384615,0.0,0,3.07737895,3.0653905039045734e-05,8.62598487807734e-14,9.838885281217298e-07,0.9999803224230436,1278116.191161834,47.99087167579694,47.99087167579694,9.838885281217298e-07,7.562661926187536e-05
390,3900.0,151.25,0.0,0,3.0774892000000005,3.07592682804557e-05,8.939261330519124e-14,9.87252601258387e-07,0.9999802551429071,1278088.7060900475,48.20978559423179,48.20978559423179,9.87252601258387e-07,7.588509447830752e-05
391,3910.0,151.37115384615385,0.0,0,3.0775994500000006,3.086499367515825e-05,9.263386281940647e-14,9.906279894192858e-07,0.9999801876364791,1278061.1276467885,48.42919105134293,48.42919105134293,9.906279894192858e-07,7.61446586551151e-05
392,3920.0,151.4923076923077,0.0,0,3.0777097,3.097108246794248e-05,9.598716710325735e-14,9.940145773367104e-07,0.999980119906065,1278033.4555263827,48.649087476357344,48.649087476357344,9.940145773367104e-07,7.64049740856408e-05
393,3930.0,151.61346153846154,0.0,0,3.0778199500000003,3.107753590787587e-05,9.945620710600079e-14,9.974150739678748e-07,0.9999800518974867,1278005.689347793,48.869475195760764,48.869475195760764,9.974150739678748e-07,7.666635861362022e-05
394,3940.0,151.73461538461538,0.0,0,3.0779302,3.118435524831944e-05,1.0304477820691229e-13,1.0008251174248024e-06,0.9999799836979804,1277977.8288514588,49.09035324366436,49.09035324366436,1.0008251174248024e-06,7.692836882675144e-05
395,3950.0,151.85576923076923,0.0,0,3.0780404500000005,3.129154174694197e-05,1.067567935654289e-13,1.0042474142878867e-06,0.9999799152534155,1277949.8737025235,49.31172216606923,49.31172216606923,1.0042474142878867e-06,7.719153715733303e-05
396,3960.0,151.97692307692307,0.0,0,3.0781507,3.13990966657353e-05,1.1059628756311226e-13,1.007681839711797e-06,0.9999798465662889,1277921.8235696547,49.533581223904186,49.533581223904186,1.007681839711797e-06,7.745542222904902e-05
397,3970.0,152.09807692307692,0.0,0,3.07826095,3.1507021271028973e-05,1.145674193397787e-13,1.011128270107955e-06,0.9999797776390725,1277893.678125013,49.75593025415422,49.75593025415422,1.011128270107955e-06,7.772023079608371e-05
398,3980.0,152.21923076923076,0.0,0,3.0783712000000008,3.1615316833504956e-05,1.186744764261803e-13,1.0145851955087834e-06,0.999979708501965,1277865.437082837,49.978769048640864,49.978769048640864,1.0145851955087834e-06,7.798595345099465e-05
399,3990.0,152.3403846153846,0.0,0,3.0784814500000004,3.1723984628212935e-05,1.2292187847569928e-13,1.0180552748073982e-06,0.9999796391017898,1277837.1000834084,50.20209735448362,50.20209735448362,1.0180552748073982e-06,7.825258088186494e-05
400,4000.0,152.46153846153845,0.0,0,3.0785917,3.1833025934585254e-05,1.2731418109754856e-13,1.0215369957697303e-06,0.9999795694687907,1277808.666809151,50.42591517615206,50.42591517615206,1.0215369957697303e-06,7.85202098087254e-05
401,4010.0,152.5826923076923,0.0,0,3.07870195,3.194244203645167e-05,1.3185607979405326e-13,1.0250302397660441e-06,0.9999794996053406,1277780.136945842,50.650221868997704,50.650221868997704,1.0250302397660441e-06,7.878861887426522e-05
402,4020.0,152.70384615384614,0.0,0,3.0788122000000007,3.2052234222054896e-05,1.3655241400463372e-13,1.0285348893882647e-06,0.9999794295137876,1277751.5101825783,50.87501734759419,50.87501734759419,1.0285348893882647e-06,7.905801056530272e-05
403,4030.0,152.825,0.0,0,3.0789224500000008,3.216240378406559e-05,1.414081712591813e-13,1.032052192588391e-06,0.9999793591691731,1277722.7861737732,51.10030147872809,51.10030147872809,1.032052192588391e-06,7.932837487112757e-05
404,4040.0,152.94615384615383,0.0,0,3.0790327,3.2272952019597384e-05,1.4642849144356873e-13,1.0355820204346735e-06,0.9999792885740758,1277693.9645774837,51.32607378585867,51.32607378585867,1.0355820204346735e-06,7.959959738084546e-05
405,4050.0,153.06730769230768,0.0,0,3.07914295,3.2383880230222544e-05,1.5161867118010314e-13,1.0391228904292909e-06,0.9999792177581452,1277665.0450930786,51.5523340451617,51.5523340451617,1.0391228904292909e-06,7.987177349610177e-05
406,4060.0,153.18846153846152,0.0,0,3.0792532,3.2495189721986886e-05,1.5698416832581506e-13,1.042676040323248e-06,0.9999791466966267,1277636.027385531,51.77908198646348,51.77908198646348,1.042676040323248e-06,8.014489350141908e-05
407,4070.0,153.30961538461537,0.0,0,3.0793634500000007,3.26068818054255e-05,1.6253060659150032e-13,1.0462413450049134e-06,0.9999790753920226,1277606.91112335,52.00631729372245,52.00631729372245,1.0462413450049134e-06,8.04189477798383e-05
408,4080.0,153.43076923076922,0.0,0,3.0794737000000003,3.271895779557799e-05,1.6826378028455582e-13,1.0498200216954634e-06,0.9999790038199889,1277577.6959412252,52.23403931497417,52.23403931497417,1.0498200216954634e-06,8.069382372912339e-05
409,4090.0,153.55192307692306,0.0,0,3.07958395,3.283141901200406e-05,1.7418965917865229e-13,1.0534092611388725e-06,0.9999789320367098,1277548.3815520778,52.46224793651921,52.46224793651921,1.0534092611388725e-06,8.096971844542906e-05
410,4100.0,153.6730769230769,0.0,0,3.0796942,3.294426677879877e-05,1.8031439351342814e-13,1.0570116196026787e-06,0.9999788599910611,1277518.967597748,52.69094299540005,52.69094299540005,1.0570116196026787e-06,8.12466215502652e-05
411,4110.0,153.79423076923075,0.0,0,3.0798044500000006,3.305750242460864e-05,1.8664431912740032e-13,1.060626963412896e-06,0.999978787685716,1277489.4537238497,52.92012399344206,52.92012399344206,1.060626963412896e-06,8.152442073546619e-05
412,4120.0,153.9153846153846,0.0,0,3.0799147000000002,3.317112728264674e-05,1.931859627273976e-13,1.0642538373646221e-06,0.9999787151497783,1277459.8396165485,53.14979038900513,53.14979038900513,1.0642538373646221e-06,8.18031068719027e-05
413,4130.0,154.03653846153844,0.0,0,3.0800249500000003,3.3285142690708794e-05,1.9994604729788903e-13,1.0678934423404034e-06,0.9999786423592308,1277430.1249286481,53.379942165008586,53.379942165008586,1.0678934423404034e-06,8.208287360349117e-05
414,4140.0,154.15769230769232,0.0,0,3.0801352,3.3399549991188826e-05,2.0693149765364286e-13,1.0715469624805867e-06,0.9999785692903913,1277400.3092800612,53.610578969912034,53.610578969912034,1.0715469624805867e-06,8.236360892537567e-05
415,4150.0,154.27884615384616,0.0,0,3.0802454500000005,3.35143505310947e-05,2.141494461392463e-13,1.0752103277752755e-06,0.9999784960246583,1277370.3924040035,53.84170012431642,53.84170012431642,1.0752103277752755e-06,8.26452023177333e-05
416,4160.0,154.4,0.0,0,3.0803557,3.362954566206449e-05,2.216072384790897e-13,1.0788873527237588e-06,0.9999784224857434,1277340.3739276093,54.073305187062985,54.073305187062985,1.0788873527237588e-06,8.29277453459375e-05
417,4170.0,154.52115384615385,0.0,0,3.0804659500000002,3.37451367403818e-05,2.293124397815007e-13,1.0825765976601361e-06,0.9999783487024395,1277310.2535181292,54.30539394967044,54.30539394967044,1.0825765976601361e-06,8.321132830120184e-05
